177
70
70
70
70
70
177
70
70
70
70
70
70
70
177
177
70
70
70
70
70
177
70
70
61
70
70
229
70
70
229
61
70
70
70
214
177
177
177
70
70
70
70
70
229
70
177
70
177
70
70
177
177
70
177
177
177
70
177
70
70
70
70
177
177
177
70
70
70
177
70
70
70
70
177
70
70
70
177
70
177
70
177
70
70
177
70
70
70
177
70
70
177
177
70
177
70
70
70
177
