189
12
189
189
189
189
189
189
189
189
189
189
189
189
189
12
189
189
189
17
189
189
147
189
189
189
189
189
189
189
189
189
189
189
189
12
189
189
189
180
147
189
189
12
189
189
189
189
147
189
12
12
189
189
189
189
147
12
12
189
189
189
189
189
189
12
147
12
189
189
189
147
12
12
12
12
189
189
189
189
189
189
189
189
189
189
189
189
12
189
12
12
189
189
189
189
12
12
12
189
