Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,50.0,7.0,0.0,87.71929824561404,12.280701754385966,0.0,0.7223382045929018,0.132441665560828,0.26068810017109356,28.37703610941301,54.03942315967594,54.123379176780546,16.415861986811183,37.707517189969366,0.9495329680136938,0.2879975787159857,0.6615353892977082,38.94222601195241,0.6831969475781124,71.95084010692925,0.7142857142857143,15.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.2857142857142857,6.0,0.9375,0.7142857142857143,0.8108108108108109,0.7369780284390155,0.9828042328042328,0.9707257349927004,0.8771929824561403,0.19068504594820385,0.8093149540517961,0.12280701754385964,0.8845474967907574,0.8771929824561403,0.8728824518298202,0.7369780284390155,0.9828042328042327,0.9835408374812985,0.85995085995086,0.8771929824561403,0.004,0.084,0.004151,0.07656,4.151,76.56,271722.0,144714.0,18679.0,100.0,68.42105263157895,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,50.0,7.0,0.0,87.71929824561404,12.280701754385966,0.0,0.7223382045929018,0.13484271790374466,0.27499803465097195,28.891487122596946,57.005805607658246,54.123379176780546,18.545146562284998,35.57823261449555,0.9495329680136938,0.32535344846114034,0.6241795195525535,38.63305825280329,0.6777729518035664,71.37961236052541,0.7142857142857143,15.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.2857142857142857,6.0,0.9375,0.7142857142857143,0.8108108108108109,0.7369780284390155,0.9728835978835979,0.957714298534059,0.8771929824561403,0.19068504594820385,0.8093149540517961,0.12280701754385964,0.8845474967907574,0.8771929824561403,0.8728824518298202,0.7369780284390155,0.9724658869395711,0.9746911775090489,0.85995085995086,0.8771929824561403,0.004,0.084,0.0038250000000000003,0.08176699999999999,3.825,81.767,271730.0,144714.0,18679.0,100.0,69.29824561403508,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.11878282885487597,0.22647359305994516,25.450485006509815,46.94691595752284,54.123379176780546,13.523929057449337,40.59945011933121,0.9495329680136938,0.23726191328858484,0.7122710547251089,41.26369174902105,0.7239244166494921,76.24005074451001,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9880952380952381,0.9832068092937658,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.988095238095238,0.9893708247649683,0.9614864864864865,0.9649122807017544,0.004,0.08,0.0038399999999999997,0.077246,3.84,77.246,271738.0,144714.0,18679.0,100.0,68.42105263157895,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8492063492063492,0.08075112100999603,0.18472624698721998,17.301786919342263,38.292886491901726,54.123379176780546,8.977924719677281,45.14545445710326,0.9495329680136938,0.15750745122240845,0.7920255167912853,45.08057989822041,0.7908873666354457,83.29224927175355,0.9047619047619048,19.0,0.05555555555555555,2.0,0.9444444444444444,34.0,0.09523809523809523,2.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8492063492063492,0.9933862433862434,0.989149256540561,0.9298245614035088,0.08061821219715956,0.9193817878028403,0.07017543859649122,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.8492063492063491,0.9933862433862434,0.9937045132697307,0.9246031746031746,0.9298245614035088,0.006,0.084,0.004176999999999999,0.07979800000000001,4.177,79.798,271722.0,144714.0,18679.0,100.0,65.78947368421052,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.07303758384443909,0.1879147778273685,15.649079504712404,38.95385401291775,54.123379176780546,16.357560120542406,37.76581905623814,0.9495329680136938,0.2869747389568843,0.6625582290568095,46.40626390588835,0.8141449808050588,85.74162332753437,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9841269841269841,0.9826839826839827,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.984126984126984,0.9869214279965864,0.9614864864864865,0.9649122807017544,0.005,0.081,0.003952,0.07311100000000001,3.952,73.111,271738.0,144714.0,18679.0,98.24561403508773,63.1578947368421,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8834355828220858,0.10314760440477679,0.21231603411915367,22.10047179940871,44.0121202456842,54.123379176780546,12.174186615750207,41.94919256103034,0.9495329680136938,0.213582221328951,0.7359507466847428,43.058342567607866,0.7554095187299625,79.55590213051649,0.8571428571428571,18.0,0.0,0.0,1.0,36.0,0.14285714285714285,3.0,1.0,0.8571428571428571,0.923076923076923,0.8894991799933214,0.9907407407407407,0.9871504157218443,0.9473684210526315,0.09022556390977443,0.9097744360902255,0.05263157894736842,0.9514170040485831,0.9473684210526315,0.9463967611336033,0.8894991799933215,0.9907407407407406,0.9917581254360217,0.9415384615384615,0.9473684210526315,0.005,0.077,0.004418,0.07504999999999999,4.418,75.05,271714.0,144714.0,18679.0,100.0,66.66666666666667,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8461538461538461,0.12652961056602233,0.2733875426610656,27.11031541877518,56.67195815516349,54.123379176780546,25.499631245930466,28.62374793085008,0.9495329680136938,0.44736195168299064,0.5021710163307032,40.0909740411727,0.7033504217749597,74.07330187242285,0.8571428571428571,18.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.14285714285714285,3.0,0.9473684210526315,0.8571428571428571,0.9,0.8486684247915055,0.966931216931217,0.931238805790995,0.9298245614035088,0.10045948203842939,0.8995405179615705,0.07017543859649122,0.9307479224376731,0.9298245614035088,0.9290184921763869,0.8486684247915054,0.966931216931217,0.9644862318909083,0.922972972972973,0.9298245614035088,0.005,0.078,0.004153,0.077337,4.153,77.337,271714.0,144714.0,18679.0,98.24561403508773,65.78947368421052,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8880157170923378,0.07512938621038145,0.18041294780537281,15.960704497076033,37.043165042484134,54.87850267297728,8.359203728412277,46.519298944565,0.9627807486487242,0.14665269698968908,0.8161280516590351,46.6539273946141,0.8184899542914754,85.01312011485867,0.9090909090909091,20.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.09090909090909091,2.0,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.8886350389948482,0.9948051948051948,0.9915203702753109,0.9473684210526315,0.06684894053315106,0.9331510594668488,0.05263157894736842,0.9475076580339737,0.9473684210526315,0.9471270708707571,0.8886350389948482,0.9948051948051948,0.9949277902367147,0.9439895185063871,0.9473684210526315,0.005,0.091,0.0039239999999999995,0.071483,3.924,71.483,271706.0,144714.0,18679.0,100.0,60.526315789473685,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,512.0,57.0,51.0,6.0,0.0,89.47368421052632,10.526315789473685,0.0,0.774108322324967,0.14449089642375282,0.29055579815227817,30.69606470468501,59.658170413670355,54.87850267297728,35.4432935102011,19.435209162776175,0.9627807486487242,0.6218121668456333,0.3409685818030908,38.99967379089418,0.6842048033490207,71.06548446355116,0.8181818181818182,18.0,0.05714285714285714,2.0,0.9428571428571428,33.0,0.18181818181818182,4.0,0.9,0.8181818181818182,0.8571428571428572,0.7763121683063989,0.9162337662337663,0.8832979226217534,0.8947368421052632,0.13369788106630212,0.8663021189336979,0.10526315789473684,0.8950213371266004,0.8947368421052632,0.8936925647451963,0.776312168306399,0.9158350421508317,0.9079924961682646,0.886904761904762,0.8947368421052632,0.013,0.152,0.004099,0.075078,4.099,75.078,271722.0,144714.0,18679.0,96.49122807017544,70.17543859649123,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.lazy.IBk -- -K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-115879962237199703,2.0190604194700003E7,513.0,56.0,47.0,9.0,0.0,83.92857142857143,16.071428571428573,0.0,0.64,0.19170031720075856,0.33562445616125175,40.943769148114306,69.3255838289296,53.4491279065209,39.836831551960884,13.612296354560016,0.9544487126164446,0.7113719919993015,0.24307672061714314,31.802156879351088,0.5678956585598408,59.49986112957918,0.6666666666666666,14.0,0.05714285714285714,2.0,0.9428571428571428,33.0,0.3333333333333333,7.0,0.875,0.6666666666666666,0.7567567567567567,0.6531972647421808,0.898639455782313,0.8857791576408771,0.8392857142857143,0.22976190476190475,0.7702380952380953,0.16071428571428573,0.84375,0.8392857142857143,0.8337837837837838,0.6531972647421808,0.8986394557823131,0.9070782735706292,0.8183783783783783,0.8392857142857143,0.003,0.075,0.003614,0.073921,3.614,73.921,272231.0,144991.0,18402.0,96.42857142857143,71.42857142857143,?,-1.0
