Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8857715430861722,0.0955032906871867,0.2215561106943332,20.462596245086974,45.92754487667511,54.123379176780546,12.979960797386005,41.14341837939454,0.9495329680136938,0.22771861048045622,0.7218143575332375,43.71929642632424,0.7670052004618289,80.77710056411306,0.9047619047619048,19.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.09523809523809523,2.0,0.95,0.9047619047619048,0.9268292682926829,0.8864143349643965,0.9814814814814815,0.9713944823745188,0.9473684210526315,0.07038429406850459,0.9296157059314955,0.05263157894736842,0.9474395448079658,0.9473684210526315,0.9470870627956459,0.8864143349643965,0.9814814814814814,0.9821844084958763,0.942866688940862,0.9473684210526315,0.36,0.004,0.303654,0.002063,303.654,2.063,37565.0,144714.0,18679.0,100.0,64.03508771929825,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9246031746031746,0.075626413644742,0.19142540053943136,16.203763836212143,39.68158967160958,54.123379176780546,13.280664183066374,40.84271499371417,0.9495329680136938,0.23299410847484867,0.716538859538845,45.9426067685889,0.8060106450629632,84.88495631163163,0.9523809523809523,20.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.047619047619047616,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9246031746031746,0.9821428571428571,0.9795251433906895,0.9649122807017544,0.04030910609857978,0.9596908939014202,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9246031746031745,0.9821428571428571,0.9845591347725122,0.9623015873015872,0.9649122807017544,0.31,0.0,0.240168,7.53E-4,240.168,0.753,41205.0,144714.0,18679.0,98.24561403508773,60.526315789473685,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8521400778210116,0.09002760376631247,0.210051385394196,19.28937205752099,43.542669163430396,54.123379176780546,10.711217345591097,43.41216183118945,0.9495329680136938,0.18791609378229995,0.7616168742313939,43.802796692393855,0.7684701174104185,80.93137819300404,0.9523809523809523,20.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.047619047619047616,1.0,0.8695652173913043,0.9523809523809523,0.909090909090909,0.8544784126535336,0.9894179894179894,0.9837888198757764,0.9298245614035088,0.06077694235588973,0.9392230576441103,0.07017543859649122,0.9333692286983443,0.9298245614035088,0.9304169514695829,0.8544784126535336,0.9894179894179894,0.9902389608096971,0.9259740259740259,0.9298245614035088,0.24,0.001,0.228329,5.27E-4,228.329,0.527,40841.0,144714.0,18679.0,100.0,62.280701754385966,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,56.0,1.0,0.0,98.24561403508773,1.7543859649122806,0.0,0.9619238476953906,0.056120589743374284,0.13643161193653183,12.024433511052933,28.28163466209671,54.123379176780546,5.7109479826088,48.412431194171745,0.9495329680136938,0.10019206987032982,0.849340898143364,48.246117247380035,0.8464231096031585,89.14099226841714,0.9523809523809523,20.0,0.0,0.0,1.0,36.0,0.047619047619047616,1.0,1.0,0.9523809523809523,0.975609756097561,0.962621902223779,0.9986772486772487,0.9978354978354979,0.9824561403508771,0.03007518796992481,0.9699248120300752,0.017543859649122806,0.9829302987197724,0.9824561403508771,0.9823623542652152,0.9626219022237789,0.9986772486772487,0.9987283934652356,0.9809555629802873,0.9824561403508771,0.31,0.001,0.258193,5.04E-4,258.193,0.504,43025.0,144714.0,18679.0,100.0,59.64912280701754,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.05831842545555141,0.173393065644868,12.495343198747573,35.94357103828973,54.123379176780546,12.710286170052674,41.41309300672787,0.9495329680136938,0.22298747666759078,0.726545491346103,47.92492623526659,0.8407881795660805,88.54754999448897,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9543650793650794,0.9702380952380952,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.9543650793650795,0.9603892639629098,0.9614864864864865,0.9649122807017544,0.198,0.001,0.189017,7.23E-4,189.017,0.723,45573.0,144714.0,18679.0,98.24561403508773,58.771929824561404,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.05238390879791156,0.14279331321525837,11.22380985784124,29.600385564769002,54.123379176780546,5.613175762676268,48.510203414104275,0.9495329680136938,0.09847676776625032,0.8510562002474434,48.47171353832904,0.8503809392689305,89.55781083071005,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9986772486772487,0.9978354978354979,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.9986772486772487,0.9987283934652356,0.9614864864864865,0.9649122807017544,0.227,0.001,0.205983,9.180000000000001E-4,205.983,0.918,45937.0,144714.0,18679.0,100.0,57.89473684210526,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8521400778210116,0.08989274322565075,0.2290151498877016,19.260476751682848,47.473768793572326,54.123379176780546,13.54257087448265,40.580808302297896,0.9495329680136938,0.23758896271022192,0.7119440053034719,43.899735783619846,0.7701708032214009,81.11048580361602,0.9523809523809523,20.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.047619047619047616,1.0,0.8695652173913043,0.9523809523809523,0.909090909090909,0.8544784126535336,0.9880952380952381,0.9837662337662338,0.9298245614035088,0.06077694235588973,0.9392230576441103,0.07017543859649122,0.9333692286983443,0.9298245614035088,0.9304169514695829,0.8544784126535336,0.988095238095238,0.9894844032981229,0.9259740259740259,0.9298245614035088,0.23,0.001,0.204367,6.78E-4,204.367,0.678,42661.0,144714.0,18679.0,98.24561403508773,58.771929824561404,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8880157170923378,0.07690737064598065,0.21801325808586278,16.33842466235908,44.76342301904231,54.87850267297728,22.569489785226764,32.30901288775051,0.9627807486487242,0.3959559611443292,0.5668247875043949,46.53922713771119,0.8164776690826524,84.80411248652301,0.9090909090909091,20.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.09090909090909091,2.0,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.8886350389948482,0.9577922077922078,0.927262888626525,0.9473684210526315,0.06684894053315106,0.9331510594668488,0.05263157894736842,0.9475076580339737,0.9473684210526315,0.9471270708707571,0.8886350389948482,0.9577922077922078,0.944623385229699,0.9439895185063871,0.9473684210526315,0.286,0.001,0.186424,6.760000000000001E-4,186.424,0.676,45937.0,144714.0,18679.0,96.49122807017544,57.89473684210526,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.925974025974026,0.08079690016687611,0.17810346349115427,17.164727583852773,36.568971756163485,54.87850267297728,8.787052779253052,46.091449893724224,0.9627807486487242,0.15415882068865006,0.8086219279600741,46.23905382046649,0.8112114705344998,84.25713452133792,0.9545454545454546,21.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.045454545454545456,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.925974025974026,0.9948051948051948,0.9919815033451397,0.9649122807017544,0.03893825472772842,0.9610617452722717,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9259740259740261,0.9948051948051948,0.9950188469579051,0.9629870129870131,0.9649122807017544,0.103,0.001,0.101756,6.38E-4,101.756,0.638,42661.0,144714.0,18679.0,100.0,64.03508771929825,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-115879962237199703,2.0190604195800003E7,513.0,56.0,55.0,1.0,0.0,98.21428571428571,1.7857142857142858,0.0,0.9615384615384615,0.07546742694852393,0.15426139620173931,16.118496579985404,31.863772611413367,53.4491279065209,7.5599787657920405,45.88914914072886,0.9544487126164446,0.13499962081771502,0.8194490917987297,45.97902641244041,0.8210540430792931,86.02390387520407,0.9523809523809523,20.0,0.0,0.0,1.0,35.0,0.047619047619047616,1.0,1.0,0.9523809523809523,0.975609756097561,0.9622504486493763,0.998639455782313,0.9978354978354979,0.9821428571428571,0.02976190476190476,0.9702380952380951,0.017857142857142856,0.982638888888889,0.9821428571428571,0.9820508416351768,0.9622504486493764,0.998639455782313,0.9986922799422799,0.9807626245276537,0.9821428571428571,0.108,0.001,0.105312,6.919999999999999E-4,105.312,0.692,43753.0,144991.0,18402.0,100.0,65.17857142857143,?,-1.0
