Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8461538461538461,0.08635271889733775,0.2640860038802734,18.50198887124615,54.743792696588784,54.123379176780546,36.09946707318018,18.023912103600367,0.9495329680136938,0.6333239837400031,0.31620898427369065,44.03775564950934,0.7725922043773569,81.36549550180705,0.8571428571428571,18.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.14285714285714285,3.0,0.9473684210526315,0.8571428571428571,0.9,0.8486684247915055,0.9788359788359788,0.9688972452351489,0.9298245614035088,0.10045948203842939,0.8995405179615705,0.07017543859649122,0.9307479224376731,0.9298245614035088,0.9290184921763869,0.8486684247915054,0.978835978835979,0.9807969694492883,0.922972972972973,0.9298245614035088,0.121,0.006,0.11804,0.005883,118.04,5.883,276551.0,144714.0,18679.0,98.24561403508773,56.14035087719298,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.055864019977623885,0.20663195141857008,11.969460708676486,42.833836503043734,54.123379176780546,45.20162271802096,8.921756458759589,0.9495329680136938,0.7930109248775606,0.15652204313613313,47.6316946454881,0.8356437657103176,88.00576639886255,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9814814814814815,0.9795251433906895,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.9814814814814814,0.9845402704072979,0.9614864864864865,0.9649122807017544,0.119,0.006,0.11706,0.005844,117.06,5.844,275423.0,144714.0,18679.0,96.49122807017544,52.63157894736842,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,50.0,7.0,0.0,87.71929824561404,12.280701754385966,0.0,0.7334669338677354,0.10607702828210268,0.2904050747374275,22.72813203604681,60.19961291349085,54.123379176780546,32.46284612437568,21.660533052404865,0.9495329680136938,0.5695236162171172,0.3800093517965766,41.132428734958246,0.7216215567536535,75.99752521107266,0.8095238095238095,17.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.19047619047619047,4.0,0.85,0.8095238095238095,0.8292682926829269,0.7339992004456315,0.9801587301587301,0.9699105817118239,0.8771929824561403,0.15100250626566417,0.8489974937343358,0.12280701754385964,0.8764580369843528,0.8771929824561403,0.8765364798565074,0.7339992004456315,0.9801587301587302,0.9819180729908868,0.8666889408620113,0.8771929824561403,0.114,0.006,0.11295999999999999,0.005941,112.96,5.941,279882.0,144714.0,18679.0,96.49122807017544,56.14035087719298,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8901734104046242,0.05046966596077543,0.20910581428683886,10.813662961231511,43.346656698095394,54.123379176780546,19.329208669375078,34.79417050740547,0.9495329680136938,0.3391089240241242,0.6104240439895696,48.07843691182316,0.8434813493302309,88.8311809851837,1.0,21.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8955910525085281,1.0,1.0,0.9473684210526315,0.03070175438596491,0.9692982456140351,0.05263157894736842,0.9539473684210527,0.9473684210526315,0.9479786422578186,0.895591052508528,1.0,1.0,0.9449275362318841,0.9473684210526315,0.118,0.006,0.114037,0.005907,114.037,5.907,277374.0,144714.0,18679.0,96.49122807017544,51.75438596491228,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8834355828220858,0.05202094121080036,0.21387386902994668,11.146040190098194,44.33505213211097,54.123379176780546,63.50371554198769,-9.380336365207143,0.9495329680136938,1.1141002726664506,-0.16456730465275687,47.91887540467772,0.8406820246434688,88.53637029602798,0.8571428571428571,18.0,0.0,0.0,1.0,36.0,0.14285714285714285,3.0,1.0,0.8571428571428571,0.923076923076923,0.8894991799933214,0.9841269841269841,0.9803100125680771,0.9473684210526315,0.09022556390977443,0.9097744360902255,0.05263157894736842,0.9514170040485831,0.9473684210526315,0.9463967611336033,0.8894991799933215,0.984126984126984,0.9863947362309371,0.9415384615384615,0.9473684210526315,0.124,0.006,0.107467,0.005785,107.467,5.785,271741.0,144714.0,18679.0,96.49122807017544,52.63157894736842,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,56.0,1.0,0.0,98.24561403508773,1.7543859649122806,0.0,0.9619238476953906,0.03177581691532914,0.1444234513602265,6.808306888878982,29.938305573265154,54.123379176780546,5.582170223261177,48.541208953519366,0.9495329680136938,0.09793281093440662,0.8516001570792872,50.44120722285219,0.8849334600500385,93.19670720872499,0.9523809523809523,20.0,0.0,0.0,1.0,36.0,0.047619047619047616,1.0,1.0,0.9523809523809523,0.975609756097561,0.962621902223779,0.996031746031746,0.9940476190476191,0.9824561403508771,0.03007518796992481,0.9699248120300752,0.017543859649122806,0.9829302987197724,0.9824561403508771,0.9823623542652152,0.9626219022237789,0.9960317460317462,0.9963442766074346,0.9809555629802873,0.9824561403508771,0.12,0.007,0.107554,0.005888,107.554,5.888,273735.0,144714.0,18679.0,100.0,53.50877192982456,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8901734104046242,0.061901933473828157,0.22338797632861385,13.263147922452942,46.307282049632335,54.123379176780546,19.63025002767411,34.49312914910644,0.9495329680136938,0.3443903513627037,0.6051426166509901,46.937449958010944,0.8234640343510692,86.72305881844784,1.0,21.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8955910525085281,0.9880952380952381,0.9813429324298889,0.9473684210526315,0.03070175438596491,0.9692982456140351,0.05263157894736842,0.9539473684210527,0.9473684210526315,0.9479786422578186,0.895591052508528,0.988095238095238,0.9889692992035518,0.9449275362318841,0.9473684210526315,0.112,0.006,0.108186,0.00588,108.186,5.88,274322.0,144714.0,18679.0,96.49122807017544,53.50877192982456,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.851948051948052,0.058259183938281424,0.20817332082767082,12.376749844273577,42.743044635468,54.87850267297728,47.15580276675875,7.72269990621853,0.9627807486487242,0.8272947853817324,0.13548596326699175,47.73769171426671,0.8375033634081879,86.98796320799259,0.9090909090909091,20.0,0.05714285714285714,2.0,0.9428571428571428,33.0,0.09090909090909091,2.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8519480519480519,0.9766233766233766,0.9758906633906633,0.9298245614035088,0.07787650945545684,0.9221234905445431,0.07017543859649122,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.8519480519480519,0.9766233766233766,0.9799895194186895,0.9259740259740259,0.9298245614035088,0.109,0.006,0.107848,0.006016,107.848,6.016,275783.0,144714.0,18679.0,98.24561403508773,53.50877192982456,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8917036098796706,0.07142087428941896,0.21980200257561758,15.172857479018173,45.130695757273394,54.87850267297728,29.77138680481491,25.107115868162367,0.9627807486487242,0.5223050316634195,0.4404757169853047,46.80614331450377,0.821160409026382,85.29048905255863,1.0,22.0,0.08571428571428572,3.0,0.9142857142857143,32.0,0.0,0.0,0.88,1.0,0.9361702127659575,0.896979056930221,0.9857142857142858,0.977214052618671,0.9473684210526315,0.03308270676691729,0.9669172932330827,0.05263157894736842,0.9536842105263158,0.9473684210526315,0.9478698333639752,0.896979056930221,0.9857142857142857,0.9862753117823774,0.9456970466814862,0.9473684210526315,0.105,0.005,0.10350100000000001,0.005884,103.501,5.884,271347.0,144714.0,18679.0,96.49122807017544,56.14035087719298,?,-1.0
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 20 -W weka.classifiers.bayes.NaiveBayes -- -D',-115879962237199703,2.01906042006E7,513.0,56.0,56.0,0.0,0.0,100.0,0.0,0.0,1.0,0.009400282636172702,0.05647685167242339,2.007732735149379,11.66568956205473,53.4491279065209,0.9374756936137957,52.5116522129071,0.9544487126164446,0.016740637385960638,0.9377080752304839,52.51165221290709,0.9377080752304837,98.24604117909391,1.0,21.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.106,0.006,0.10611799999999999,0.005729,106.118,5.729,277143.0,144991.0,18402.0,100.0,51.785714285714285,?,-1.0
