Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9246031746031746,0.035091793827330305,0.1873108501811722,7.518790226364795,38.828662638209,54.123379176780546,35.921975404103335,18.20140377267721,0.9495329680136938,0.6302100948088305,0.31932287320486336,49.93230464212102,0.8760053445986143,92.25644333667633,0.9523809523809523,20.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.047619047619047616,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9246031746031746,0.996031746031746,0.9940476190476191,0.9649122807017544,0.04030910609857978,0.9596908939014202,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9246031746031745,0.9960317460317462,0.9963442766074346,0.9623015873015872,0.9649122807017544,0.29,0.0,0.172488,2.03E-4,172.488,0.203,43895.0,144714.0,18679.0,96.49122807017544,50.0,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9246031746031746,0.03744323700553997,0.18761425028769182,8.022611948137405,38.89155606039492,54.123379176780546,35.611473111972074,18.51190606480847,0.9495329680136938,0.6247626861749487,0.3247702818387451,49.72317822916998,0.8723364601608768,91.87005502143833,0.9523809523809523,20.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.047619047619047616,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9246031746031746,0.996031746031746,0.9935916395543725,0.9649122807017544,0.04030910609857978,0.9596908939014202,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9246031746031745,0.9960317460317462,0.9962283346301171,0.9623015873015872,0.9649122807017544,0.214,0.0,0.187504,2.3799999999999998E-4,187.504,0.238,50083.0,144714.0,18679.0,96.49122807017544,50.87719298245614,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8857715430861722,0.04604491165526924,0.2046962645370751,9.865612269095193,42.43257767141664,54.123379176780546,39.84969562577508,14.273683551005469,0.9495329680136938,0.699117467118861,0.2504155008948328,48.51986754470895,0.8512257463984026,89.64678163614079,0.9047619047619048,19.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.09523809523809523,2.0,0.95,0.9047619047619048,0.9268292682926829,0.8864143349643965,0.9920634920634921,0.9885749171463457,0.9473684210526315,0.07038429406850459,0.9296157059314955,0.05263157894736842,0.9474395448079658,0.9473684210526315,0.9470870627956459,0.8864143349643965,0.9920634920634921,0.992831187364347,0.942866688940862,0.9473684210526315,0.173,0.001,0.16821799999999998,2.46E-4,168.218,0.246,49355.0,144714.0,18679.0,96.49122807017544,50.87719298245614,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,57.0,0.0,0.0,100.0,0.0,0.0,1.0,5.314621083428306E-5,2.6887269188597475E-4,0.011387141180509167,0.055736050718737364,54.123379176780546,0.0043733808999303105,54.11900579588062,0.9495329680136938,7.672598070053176E-5,0.9494562420329933,54.11900579588061,0.9494562420329932,99.9919196085565,1.0,21.0,0.0,0.0,1.0,36.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.185,0.0,0.17588,2.13E-4,175.88,0.213,48627.0,144714.0,18679.0,100.0,50.0,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8857715430861722,0.052632817863462134,0.22941541949478733,11.277141273685181,47.556742809881726,54.123379176780546,119.9893991896807,-65.86602001290015,0.9495329680136938,2.105077178766328,-1.1555442107526341,47.837168133557014,0.8392485637466143,88.38540545908786,0.9047619047619048,19.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.09523809523809523,2.0,0.95,0.9047619047619048,0.9268292682926829,0.8864143349643965,0.9821428571428571,0.973313492063492,0.9473684210526315,0.07038429406850459,0.9296157059314955,0.05263157894736842,0.9474395448079658,0.9473684210526315,0.9470870627956459,0.8864143349643965,0.9721177944862155,0.9678519262029448,0.942866688940862,0.9473684210526315,0.167,0.0,0.16375800000000001,2.11E-4,163.758,0.211,47899.0,144714.0,18679.0,94.73684210526316,50.0,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.03568587568859127,0.1826688437156585,7.646078586546336,37.866396422239774,54.123379176780546,40.11760491181966,14.005774264960884,0.9495329680136938,0.7038176300319239,0.2457153379817699,49.879660571109085,0.8750817644054225,92.15917655139305,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9933862433862434,0.9901133786848072,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.9933862433862434,0.9939296210943596,0.9614864864864865,0.9649122807017544,0.18,0.001,0.174677,2.3E-4,174.677,0.23,48263.0,144714.0,18679.0,98.24561403508773,51.75438596491228,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9246031746031746,0.0411113443246671,0.1927336622291838,8.808542972239984,39.95278619730341,54.123379176780546,66.94679055786513,-12.823411381084583,0.9495329680136938,1.1745050975064057,-0.22497212949271198,49.32644743062592,0.8653762707127354,91.1370431426932,0.9523809523809523,20.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.047619047619047616,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9246031746031746,0.9920634920634921,0.9868928273063611,0.9649122807017544,0.04030910609857978,0.9596908939014202,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9246031746031745,0.9920634920634921,0.9924280731067434,0.9623015873015872,0.9649122807017544,0.206,0.0,0.175529,2.01E-4,175.529,0.201,50083.0,144714.0,18679.0,96.49122807017544,50.87719298245614,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9247027741083224,0.042054974252752925,0.19202060492210843,8.934280586303785,39.42649929627431,54.87850267297728,70.79340349576725,-15.914900822789974,0.9627807486487242,1.2419895350134604,-0.2792087863647364,49.817197796698984,0.873985926257877,90.7772540616883,0.9090909090909091,20.0,0.0,0.0,1.0,35.0,0.09090909090909091,2.0,1.0,0.9090909090909091,0.9523809523809523,0.9273353546322172,0.9707792207792207,0.970023198492098,0.9649122807017544,0.0558213716108453,0.9441786283891546,0.03508771929824561,0.9668089141773352,0.9649122807017544,0.9645641882483988,0.9273353546322172,0.9719753930280247,0.9684222705141234,0.9623015873015872,0.9649122807017544,0.197,0.0,0.183364,2.29E-4,183.364,0.229,44623.0,144714.0,18679.0,98.24561403508773,51.75438596491228,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.925974025974026,0.035293046869615895,0.18466765404166427,7.497757140062406,37.91675968874121,54.87850267297728,24.361009641806007,30.51749303117127,0.9627807486487242,0.42738613406677206,0.5353946145819521,50.66489319328082,0.8888577753207161,92.32193067510335,0.9545454545454546,21.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.045454545454545456,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.925974025974026,0.9961038961038962,0.9937930975480382,0.9649122807017544,0.03893825472772842,0.9610617452722717,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9259740259740261,0.9961038961038963,0.9962193118883471,0.9629870129870131,0.9649122807017544,0.181,0.001,0.174799,2.51E-4,174.799,0.251,44259.0,144714.0,18679.0,96.49122807017544,50.0,?
'WDBC_prepared-weka.filters.unsupervised.attribute.RenameNominalValues-weka.filters.unsupervised.attribute.RenameNominalValues-Rdiagnosis-NM:0,B:1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0',1,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1178107808933117974,2.0190605171E7,513.0,56.0,54.0,2.0,0.0,96.42857142857143,3.5714285714285716,0.0,0.9238095238095239,0.03340180520831936,0.17691804185890453,7.134029935628601,36.543661573478516,53.4491279065209,15.817228095093512,37.63189981142739,0.9544487126164446,0.28245050169809843,0.6719982109183462,49.45678574396348,0.8831568882850621,92.53057567274107,0.9523809523809523,20.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.047619047619047616,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9238095238095239,0.9959183673469387,0.9931869717584003,0.9642857142857143,0.04047619047619048,0.9595238095238094,0.03571428571428571,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9238095238095239,0.9959183673469388,0.9960353399733098,0.9619047619047618,0.9642857142857143,0.198,0.001,0.187035,3.04E-4,187.035,0.304,46807.0,144991.0,18402.0,98.21428571428571,50.892857142857146,?
