Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,1,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,52.0,5.0,0.0,91.2280701754386,8.771929824561404,0.0,0.805725971370143,0.08285973212340388,0.2723198862438417,17.75357928734448,56.45063797644555,54.123379176780546,47.699276808022944,6.424102368757602,0.9495329680136938,0.836829417684613,0.11270355032908073,44.172905018687295,0.7749632459418824,81.61520158304879,0.8095238095238095,17.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.19047619047619047,4.0,0.9444444444444444,0.8095238095238095,0.8717948717948718,0.8112561965679829,0.9814814814814815,0.9721971422690612,0.9122807017543859,0.1305346700083542,0.8694653299916458,0.08771929824561403,0.9147548358074673,0.9122807017543859,0.9106612685560054,0.8112561965679829,0.9814814814814814,0.9830958418357271,0.9025641025641026,0.9122807017543859,0.051,0.002,0.05,0.0,50.0,0.0,18096.0,148713.0,19038.0,94.73684210526316,53.50877192982456,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,2,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.040614655605437935,0.18883889992013805,8.702122129063326,39.14542019790894,54.123379176780546,53.008465327665384,1.1149138491151618,0.9495329680136938,0.9299730759239541,0.01955989208973968,49.45256691655611,0.8675888932729142,91.3700653372577,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9854497354497355,0.9806525308774184,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.9854497354497355,0.9872790485440427,0.9614864864864865,0.9649122807017544,0.021,0.001,0.02,0.0,20.0,0.0,17636.0,148713.0,19038.0,96.49122807017544,52.63157894736842,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,3,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,50.0,7.0,0.0,87.71929824561404,12.280701754385966,0.0,0.7334669338677354,0.10828877213827014,0.31424530640334464,23.20202169158282,65.14158136687888,54.123379176780546,61.174549792563454,-7.051170615782908,0.9495329680136938,1.073237715659008,-0.12370474764531418,41.05995807269802,0.720350141626281,75.86362621333359,0.8095238095238095,17.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.19047619047619047,4.0,0.85,0.8095238095238095,0.8292682926829269,0.7339992004456315,0.9775132275132276,0.9673563032954765,0.8771929824561403,0.15100250626566417,0.8489974937343358,0.12280701754385964,0.8764580369843528,0.8771929824561403,0.8765364798565074,0.7339992004456315,0.9775132275132276,0.9798262967699614,0.8666889408620113,0.8771929824561403,0.014,0.001,0.01,0.01,10.0,10.0,17510.0,148713.0,19038.0,92.98245614035088,52.63157894736842,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,4,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8901734104046242,0.054101081863286236,0.22754611907448258,11.591732458904186,47.169245580974426,54.123379176780546,45.794476731912255,8.328902444868291,0.9495329680136938,0.8034118724896887,0.1461210955240051,47.70691704588373,0.8369634569453286,88.14474959159692,1.0,21.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8955910525085281,0.9986772486772487,0.9978354978354979,0.9473684210526315,0.03070175438596491,0.9692982456140351,0.05263157894736842,0.9539473684210527,0.9473684210526315,0.9479786422578186,0.895591052508528,0.9986772486772487,0.9987283934652356,0.9449275362318841,0.9473684210526315,0.02,0.001,0.02,0.0,20.0,0.0,17890.0,148713.0,19038.0,94.73684210526316,50.87719298245614,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,5,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8834355828220858,0.05271043524074127,0.22923795923529008,11.293771622665174,47.519956128592085,54.123379176780546,76.7493269212602,-22.62594774447966,0.9495329680136938,1.3464794196712317,-0.3969464516575379,47.83077699036378,0.8391364384274348,88.37359698871805,0.8571428571428571,18.0,0.0,0.0,1.0,36.0,0.14285714285714285,3.0,1.0,0.8571428571428571,0.923076923076923,0.8894991799933214,0.9814814814814815,0.9749679581977718,0.9473684210526315,0.09022556390977443,0.9097744360902255,0.05263157894736842,0.9514170040485831,0.9473684210526315,0.9463967611336033,0.8894991799933215,0.9814814814814814,0.9837168801714818,0.9415384615384615,0.9473684210526315,0.019,0.001,0.02,0.0,20.0,0.0,17714.0,148713.0,19038.0,94.73684210526316,50.0,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,6,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,56.0,1.0,0.0,98.24561403508773,1.7543859649122806,0.0,0.9619238476953906,0.023792629639354877,0.13402108953865327,5.097824068844657,27.781944650127066,54.123379176780546,5.981747850158594,48.141631326621955,0.9495329680136938,0.10494294473962446,0.8445900232740694,51.455290490292676,0.9027243945665382,95.07035826833128,0.9523809523809523,20.0,0.0,0.0,1.0,36.0,0.047619047619047616,1.0,1.0,0.9523809523809523,0.975609756097561,0.962621902223779,0.9973544973544973,0.9958592132505176,0.9824561403508771,0.03007518796992481,0.9699248120300752,0.017543859649122806,0.9829302987197724,0.9824561403508771,0.9823623542652152,0.9626219022237789,0.9973544973544973,0.9975129591834399,0.9809555629802873,0.9824561403508771,0.011,0.001,0.02,0.0,20.0,0.0,17724.0,148713.0,19038.0,98.24561403508773,51.75438596491228,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,7,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8901734104046242,0.062360170001242034,0.23505327847746812,13.361329974377556,48.72544459212538,54.123379176780546,37.50684997878071,16.61652919799984,0.9495329680136938,0.6580149119084334,0.2915180561052603,46.85488901223066,0.822015596705801,86.5705167062663,1.0,21.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8955910525085281,0.9867724867724867,0.9788366667657284,0.9473684210526315,0.03070175438596491,0.9692982456140351,0.05263157894736842,0.9539473684210527,0.9473684210526315,0.9479786422578186,0.895591052508528,0.9867724867724867,0.9876410798697924,0.9449275362318841,0.9473684210526315,0.011,0.001,0.01,0.0,10.0,0.0,17525.0,148713.0,19038.0,94.73684210526316,51.75438596491228,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,8,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8880157170923378,0.055591337608147336,0.22233464961660301,11.809984839703434,45.65070977774598,54.87850267297728,58.11798669963208,-3.2394840266548,0.9627807486487242,1.0196138017479313,-0.05683305309920702,48.26166652846502,0.8466959040081583,87.94275386130305,0.9090909090909091,20.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.09090909090909091,2.0,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.8886350389948482,0.977922077922078,0.9776199124025211,0.9473684210526315,0.06684894053315106,0.9331510594668488,0.05263157894736842,0.9475076580339737,0.9473684210526315,0.9471270708707571,0.8886350389948482,0.9779220779220779,0.981143459255494,0.9439895185063871,0.9473684210526315,0.01,0.001,0.01,0.0,10.0,0.0,17254.0,148713.0,19038.0,96.49122807017544,51.75438596491228,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,9,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8567839195979899,0.060262129300835715,0.22962059683794794,12.802261360712672,47.1466919048285,54.87850267297728,47.83199208915622,7.046510583821053,0.9627807486487242,0.8391577559501092,0.12362299269861497,47.581653818923805,0.8347658564723475,86.7036298392913,1.0,22.0,0.11428571428571428,4.0,0.8857142857142857,31.0,0.0,0.0,0.8461538461538461,1.0,0.9166666666666666,0.8657081202406209,0.9831168831168832,0.9703357103726817,0.9298245614035088,0.04411027568922306,0.9558897243107769,0.07017543859649122,0.9406207827260459,0.9298245614035088,0.9306220095693779,0.8657081202406209,0.9831168831168832,0.9831153862413826,0.928030303030303,0.9298245614035088,0.01,0.001,0.01,0.0,10.0,0.0,17254.0,148713.0,19038.0,96.49122807017544,51.75438596491228,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,10,weka.classifiers.bayes.NaiveBayes,-D,5995231201785697655,2.01906131544E7,513.0,56.0,55.0,1.0,0.0,98.21428571428571,1.7857142857142858,0.0,0.9615384615384615,0.017929400756183517,0.1315804590339847,3.8294002651879766,27.178866067575544,53.4491279065209,6.037154620297818,47.41197328622308,0.9544487126164446,0.10780633250531817,0.8466423801111265,51.34668854029687,0.9169051525053012,96.06646647275319,0.9523809523809523,20.0,0.0,0.0,1.0,35.0,0.047619047619047616,1.0,1.0,0.9523809523809523,0.975609756097561,0.9622504486493763,0.998639455782313,0.9978354978354979,0.9821428571428571,0.02976190476190476,0.9702380952380951,0.017857142857142856,0.982638888888889,0.9821428571428571,0.9820508416351768,0.9622504486493764,0.998639455782313,0.9986922799422799,0.9807626245276537,0.9821428571428571,0.01,0.001,0.01,0.0,10.0,0.0,17960.0,148998.0,18753.0,98.21428571428571,50.0,?
