Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.05321333242077891,0.15919812210853002,11.401522694631991,33.001025674752135,54.123379176780546,6.1421244261074,47.981254750673145,0.9495329680136938,0.1077565688790772,0.8417763991346165,48.129428043416766,0.844375930586259,88.92539374937024,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9973544973544973,0.9917184265010351,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.9973544973544973,0.995102171905737,0.9614864864864865,0.9649122807017544,0.0,0.005,0.0,0.01,0.0,10.0,151306.0,148713.0,19038.0,100.0,56.14035087719298,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,51.0,6.0,0.0,89.47368421052632,10.526315789473685,0.0,0.7692307692307693,0.14081856135788104,0.27920019311366523,30.171875169395893,57.87689339110697,54.123379176780546,24.9842447098371,29.139134466943446,0.9495329680136938,0.438320082628721,0.5112128853849728,38.001976105483394,0.6667013351839192,70.21360580860888,0.8095238095238095,17.0,0.05555555555555555,2.0,0.9444444444444444,34.0,0.19047619047619047,4.0,0.8947368421052632,0.8095238095238095,0.8500000000000001,0.7715167498104596,0.9444444444444444,0.904045828857859,0.8947368421052632,0.14076858813700918,0.8592314118629908,0.10526315789473684,0.8947368421052632,0.8947368421052632,0.8935277382645804,0.7715167498104596,0.9444444444444443,0.9296116880222335,0.8844594594594595,0.8947368421052632,0.0,0.006,0.0,0.01,0.0,10.0,151306.0,148713.0,19038.0,98.24561403508773,64.03508771929825,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,49.0,8.0,0.0,85.96491228070175,14.035087719298245,0.0,0.6724137931034483,0.15249925854949462,0.3121064725035437,32.67458883269774,64.69821110907368,54.123379176780546,35.399752827717705,18.72362634906284,0.9495329680136938,0.6210482952231177,0.32848467279057614,36.15296304065551,0.6342625094851844,66.79731308455604,0.6190476190476191,13.0,0.0,0.0,1.0,36.0,0.38095238095238093,8.0,1.0,0.6190476190476191,0.7647058823529412,0.7116835718867666,0.9259259259259259,0.8803258145363408,0.8596491228070176,0.24060150375939848,0.7593984962406015,0.14035087719298245,0.8851674641148325,0.8596491228070176,0.8501547987616098,0.7116835718867665,0.9259259259259259,0.9069993564453399,0.8323529411764706,0.8596491228070176,0.001,0.005,0.0,0.01,0.0,10.0,151306.0,148713.0,19038.0,96.49122807017544,62.280701754385966,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8857715430861722,0.09409577259142655,0.20711220822703572,20.161020516188476,42.93339149186354,54.123379176780546,10.647677136680933,43.47570204009961,0.9495329680136938,0.18680135327510408,0.7627316147385897,43.69796197921504,0.7666309119160533,80.73768239134981,0.9047619047619048,19.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.09523809523809523,2.0,0.95,0.9047619047619048,0.9268292682926829,0.8864143349643965,0.9880952380952381,0.9673992673992673,0.9473684210526315,0.07038429406850459,0.9296157059314955,0.05263157894736842,0.9474395448079658,0.9473684210526315,0.9470870627956459,0.8864143349643965,0.988095238095238,0.981006144164039,0.942866688940862,0.9473684210526315,0.0,0.004,0.0,0.01,0.0,10.0,151306.0,148713.0,19038.0,100.0,61.40350877192982,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,52.0,5.0,0.0,91.2280701754386,8.771929824561404,0.0,0.8133595284872297,0.10577646978304014,0.23361541898661706,22.663734179490323,48.427383048774296,54.123379176780546,12.64486349425244,41.478515682528105,0.9495329680136938,0.22183971042548142,0.7276932575882123,41.84894891438715,0.7341920862173185,77.32138966729696,0.9047619047619048,19.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.09523809523809523,2.0,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.8139267835041308,0.9788359788359788,0.9502164502164502,0.9122807017543859,0.09085213032581455,0.9091478696741855,0.08771929824561403,0.9136705399863294,0.9122807017543859,0.9126829520575103,0.8139267835041308,0.978835978835979,0.9701298701298701,0.9066491975106452,0.9122807017543859,0.001,0.003,0.0,0.0,0.0,0.0,151306.0,148713.0,19038.0,100.0,61.40350877192982,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,49.0,8.0,0.0,85.96491228070175,14.035087719298245,0.0,0.679324894514768,0.17586065293272196,0.3585370967056495,37.68001615930146,74.32306221343455,54.123379176780546,62.992691129836835,-8.86931195305629,0.9495329680136938,1.1051349321024007,-0.15560196408870683,33.81499001946365,0.5932454389379588,62.47760308722669,0.6666666666666666,14.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.3333333333333333,7.0,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.6998677123677122,0.8492063492063492,0.8109516214779373,0.8596491228070176,0.22076023391812866,0.7792397660818714,0.14035087719298245,0.8701754385964913,0.8596491228070176,0.8533513270355375,0.6998677123677123,0.8492063492063491,0.836436734715747,0.8376068376068376,0.8596491228070176,0.001,0.003,0.0,0.0,0.0,0.0,151306.0,148713.0,19038.0,91.2280701754386,60.526315789473685,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,50.0,7.0,0.0,87.71929824561404,12.280701754385966,0.0,0.7387033398821217,0.12329751557046052,0.3025553216461783,26.41780467444309,62.718302235195985,54.123379176780546,40.48150838804919,13.641870788731353,0.9495329680136938,0.7102019015447226,0.2393310664689711,39.41544259426129,0.6914989928817771,72.82516944391178,0.8571428571428571,18.0,0.1111111111111111,4.0,0.8888888888888888,32.0,0.14285714285714285,3.0,0.8181818181818182,0.8571428571428571,0.8372093023255814,0.7392185280134135,0.9292328042328042,0.8408695535630519,0.8771929824561403,0.1311612364243943,0.8688387635756056,0.12280701754385964,0.878879015721121,0.8771929824561403,0.8777561328805144,0.7392185280134135,0.9292328042328041,0.9046834076113446,0.8693088765149034,0.8771929824561403,0.001,0.004,0.0,0.01,0.0,10.0,151306.0,148713.0,19038.0,94.73684210526316,57.01754385964912,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8880157170923378,0.1057764697830401,0.2336154189866171,22.47145973245964,47.966926028646284,54.87850267297728,20.234985407585953,34.643517265391324,0.9627807486487242,0.354999743992736,0.6077810046559882,43.27491837649748,0.7592090943245172,78.8558657191762,0.9090909090909091,20.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.09090909090909091,2.0,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.8886350389948482,0.9720779220779221,0.9241842387003677,0.9473684210526315,0.06684894053315106,0.9331510594668488,0.05263157894736842,0.9475076580339737,0.9473684210526315,0.9471270708707571,0.8886350389948482,0.9720779220779221,0.9561691911347885,0.9439895185063871,0.9473684210526315,0.0,0.004,0.0,0.0,0.0,0.0,151306.0,148713.0,19038.0,98.24561403508773,61.40350877192982,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8467741935483871,0.12329751557046059,0.2685092359225527,26.19368146750311,55.13147511142334,54.87850267297728,30.820886857276726,24.05761581570055,0.9627807486487242,0.5407173132855566,0.42206343536316754,41.178365137381505,0.7224274585505527,75.03551141466936,0.8181818181818182,18.0,0.0,0.0,1.0,35.0,0.18181818181818182,4.0,1.0,0.8181818181818182,0.9,0.8568930704969753,0.9415584415584416,0.9259968102073365,0.9298245614035088,0.1116427432216906,0.8883572567783095,0.07017543859649122,0.9370220422852001,0.9298245614035088,0.9282124229492651,0.8568930704969753,0.9415584415584416,0.929545777398963,0.922972972972973,0.9298245614035088,0.001,0.004,0.0,0.0,0.0,0.0,151306.0,148713.0,19038.0,96.49122807017544,61.40350877192982,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,513.0,56.0,53.0,3.0,0.0,94.64285714285714,5.357142857142857,0.0,0.8846153846153846,0.07198479651432275,0.20887931214214253,15.37466882524674,43.14548596864457,53.4491279065209,16.729810266900582,36.719317639620314,0.9544487126164446,0.298746611908939,0.6557021007075056,45.359306685924324,0.8099876193915058,84.86444674131045,0.9047619047619048,19.0,0.02857142857142857,1.0,0.9714285714285714,34.0,0.09523809523809523,2.0,0.95,0.9047619047619048,0.9268292682926829,0.8852704127574261,0.9687074829931973,0.9575396825396826,0.9464285714285714,0.07023809523809524,0.9297619047619047,0.05357142857142857,0.9465277777777779,0.9464285714285714,0.9461525249055308,0.8852704127574261,0.9687074829931974,0.9619705815018316,0.9422878735829612,0.9464285714285714,0.001,0.004,0.0,0.0,0.0,0.0,151591.0,148998.0,18753.0,98.21428571428571,56.25,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8834355828220858,0.07657472680400615,0.22933368492711997,16.4069500212357,47.53979961651751,54.123379176780546,25.730840891405226,28.39253828537532,0.9495329680136938,0.4514182612527233,0.4981147067609705,45.45144174510893,0.7973937148264725,83.97746488934682,0.8571428571428571,18.0,0.0,0.0,1.0,36.0,0.14285714285714285,3.0,1.0,0.8571428571428571,0.923076923076923,0.8894991799933214,0.9484126984126984,0.9353144766678602,0.9473684210526315,0.09022556390977443,0.9097744360902255,0.05263157894736842,0.9514170040485831,0.9473684210526315,0.9463967611336033,0.8894991799933215,0.9484126984126983,0.9403310345138599,0.9415384615384615,0.9473684210526315,0.001,0.006,0.0,0.0,0.0,0.0,151306.0,148713.0,19038.0,96.49122807017544,55.26315789473684,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0190613154099997E7,512.0,57.0,56.0,1.0,0.0,98.24561403508773,1.7543859649122806,0.0,0.9626719056974459,0.05905368101658573,0.15299472385152874,12.652879526282923,31.71509024763416,54.123379176780546,6.312517757917573,47.81086141886297,0.9495329680136938,0.11074592557750128,0.8387870424361925,47.88494806523478,0.8400868081620136,88.47368511273199,1.0,21.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.0,0.0,0.9545454545454546,1.0,0.9767441860465117,0.9633432944855655,0.998015873015873,0.9935064935064934,0.9824561403508771,0.01023391812865497,0.9897660818713451,0.017543859649122806,0.9832535885167464,0.9824561403508771,0.9825365904115021,0.9633432944855654,0.998015873015873,0.9962581278370751,0.981329839502129,0.9824561403508771,0.001,0.003,0.0,0.0,0.0,0.0,151306.0,148713.0,19038.0,100.0,57.89473684210526,?
