Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8901734104046242,0.06345873570262756,0.1709178855999423,13.596709365332602,35.43047779868141,54.123379176780546,7.597629290748399,46.525749886032145,0.9495329680136938,0.13329174194295437,0.8162412260707393,47.001841934980355,0.8245937181575501,86.8420313917587,1.0,21.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8955910525085281,0.9986772486772487,0.9978354978354979,0.9473684210526315,0.03070175438596491,0.9692982456140351,0.05263157894736842,0.9539473684210527,0.9473684210526315,0.9479786422578186,0.895591052508528,0.9986772486772487,0.9987283934652356,0.9449275362318841,0.9473684210526315,0.885,0.0,0.88,0.0,880.0,0.0,30409.0,148713.0,19038.0,100.0,60.526315789473685,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9246031746031746,0.048175329483393384,0.18175510829036448,10.322076957762599,37.676983344807226,54.123379176780546,9.432974543926901,44.69040463285364,0.9495329680136938,0.1654907814724018,0.784042186541292,48.74140630214454,0.8551123912656937,90.05610337621911,0.9523809523809523,20.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.047619047619047616,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9246031746031746,0.9947089947089947,0.9912106871734201,0.9649122807017544,0.04030910609857978,0.9596908939014202,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9246031746031745,0.9947089947089947,0.9949249750165083,0.9623015873015872,0.9649122807017544,0.871,0.001,0.87,0.0,870.0,0.0,30409.0,148713.0,19038.0,98.24561403508773,54.3859649122807,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9230769230769231,0.066687409183904,0.18679640889234192,14.288487013821978,38.72202136659107,54.123379176780546,13.561873559107573,40.56150561767297,0.9495329680136938,0.23792760630013285,0.7116053617135609,46.92621603782247,0.8232669480319732,86.70230268614542,0.9047619047619048,19.0,0.0,0.0,1.0,36.0,0.09523809523809523,2.0,1.0,0.9047619047619048,0.9500000000000001,0.9258200997725514,0.9801587301587301,0.9786848072562357,0.9649122807017544,0.06015037593984962,0.9398496240601504,0.03508771929824561,0.966759002770083,0.9649122807017544,0.9645092460881936,0.9258200997725514,0.9801587301587302,0.9834996787320314,0.9614864864864865,0.9649122807017544,0.873,0.0,0.87,0.0,870.0,0.0,30409.0,148713.0,19038.0,98.24561403508773,60.526315789473685,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,53.0,4.0,0.0,92.98245614035088,7.017543859649122,0.0,0.8461538461538461,0.0721390064960635,0.23490405301440337,15.456549746392175,48.694510851998906,54.123379176780546,20.58813831315539,33.535240863625155,0.9495329680136938,0.3611954090027261,0.5883375590109676,45.546593908481675,0.7990630510259943,84.15327091775823,0.8571428571428571,18.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.14285714285714285,3.0,0.9473684210526315,0.8571428571428571,0.9,0.8486684247915055,0.9722222222222222,0.9688964474678761,0.9298245614035088,0.10045948203842939,0.8995405179615705,0.07017543859649122,0.9307479224376731,0.9298245614035088,0.9290184921763869,0.8486684247915054,0.9722222222222223,0.9762816603098639,0.922972972972973,0.9298245614035088,0.868,0.001,0.87,0.0,870.0,0.0,30409.0,148713.0,19038.0,98.24561403508773,54.3859649122807,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8901734104046242,0.07321545110169984,0.1779775790612491,15.687189457200525,36.893919214238046,54.123379176780546,9.597486386896385,44.52589278988416,0.9495329680136938,0.16837695415607692,0.7811560138576169,46.309435311062856,0.8124462335274185,85.56271987342959,1.0,21.0,0.08333333333333333,3.0,0.9166666666666666,33.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.8955910525085281,0.9986772486772487,0.9978354978354979,0.9473684210526315,0.03070175438596491,0.9692982456140351,0.05263157894736842,0.9539473684210527,0.9473684210526315,0.9479786422578186,0.895591052508528,0.9986772486772487,0.9987283934652356,0.9449275362318841,0.9473684210526315,0.87,0.001,0.86,0.0,860.0,0.0,30409.0,148713.0,19038.0,100.0,65.78947368421052,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,51.0,6.0,0.0,89.47368421052632,10.526315789473685,0.0,0.7644628099173554,0.1212884634823344,0.28005359591659157,25.98734388697842,58.053799798276,54.123379176780546,25.562638423821454,28.56074075295909,0.9495329680136938,0.44846734076879746,0.5010656272448963,40.12641626307108,0.7039722151415979,74.13878599857583,0.7619047619047619,16.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.23809523809523808,5.0,0.9411764705882353,0.7619047619047619,0.8421052631578947,0.7740653530990438,0.9431216931216931,0.9385443066115335,0.8947368421052632,0.16060985797827904,0.8393901420217209,0.10526315789473684,0.8993808049535604,0.8947368421052632,0.89196675900277,0.7740653530990438,0.9431216931216932,0.9480743494770713,0.881578947368421,0.8947368421052632,0.874,0.0,0.88,0.0,880.0,0.0,30409.0,148713.0,19038.0,98.24561403508773,61.40350877192982,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,51.0,6.0,0.0,89.47368421052632,10.526315789473685,0.0,0.7692307692307693,0.11097084622170157,0.2928615721867658,23.776684602920938,60.708833338467414,54.123379176780546,24.551442195449003,29.571936981331543,0.9495329680136938,0.4307270560605088,0.5188059119531849,40.94929269920988,0.7184086438457873,75.6591575065171,0.8095238095238095,17.0,0.05555555555555555,2.0,0.9444444444444444,34.0,0.19047619047619047,4.0,0.8947368421052632,0.8095238095238095,0.8500000000000001,0.7715167498104596,0.9775132275132276,0.9641377462618544,0.8947368421052632,0.14076858813700918,0.8592314118629908,0.10526315789473684,0.8947368421052632,0.8947368421052632,0.8935277382645804,0.7715167498104596,0.9775132275132276,0.9790699939044176,0.8844594594594595,0.8947368421052632,0.881,0.001,0.88,0.0,880.0,0.0,30409.0,148713.0,19038.0,96.49122807017544,57.89473684210526,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,56.0,1.0,0.0,98.24561403508773,1.7543859649122806,0.0,0.9626719056974459,0.03236507161546274,0.11294563468179013,6.875729593139201,23.19048514666015,54.87850267297728,3.689891762392438,51.18861091058484,0.9627807486487242,0.06473494319986733,0.8980458054488569,51.45258496036223,0.902676929129162,93.7572682457643,0.9545454545454546,21.0,0.0,0.0,1.0,35.0,0.045454545454545456,1.0,1.0,0.9545454545454546,0.9767441860465117,0.9633432944855655,0.9987012987012988,0.9980237154150198,0.9824561403508771,0.02791068580542265,0.9720893141945774,0.017543859649122806,0.982943469785575,0.9824561403508771,0.9823756902902523,0.9633432944855655,0.9987012987012988,0.9987498940588184,0.981329839502129,0.9824561403508771,0.87,0.0,0.87,0.0,870.0,0.0,30409.0,148713.0,19038.0,100.0,57.89473684210526,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,54.0,3.0,0.0,94.73684210526316,5.2631578947368425,0.0,0.8898905344494525,0.05989942289418222,0.19407409048451857,12.725206960726203,39.84812981407272,54.87850267297728,14.850723788206574,40.027778884770704,0.9627807486487242,0.2605390138281855,0.7022417348205386,48.14493359001787,0.8446479577196118,87.73004226612203,0.9545454545454546,21.0,0.05714285714285714,2.0,0.9428571428571428,33.0,0.045454545454545456,1.0,0.9130434782608695,0.9545454545454546,0.9333333333333332,0.8904905361044291,0.977922077922078,0.9773418637055,0.9473684210526315,0.04996582365003417,0.9500341763499659,0.05263157894736842,0.9483779781935656,0.9473684210526315,0.9475718281210272,0.8904905361044291,0.9779220779220779,0.9810728231376458,0.9449275362318841,0.9473684210526315,0.875,0.0,0.88,0.0,880.0,0.0,30409.0,148713.0,19038.0,98.24561403508773,56.14035087719298,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,513.0,56.0,52.0,4.0,0.0,92.85714285714286,7.142857142857143,0.0,0.8476190476190477,0.0696785303269536,0.22201415419373965,14.882091495440578,45.85857965717559,53.4491279065209,11.107428778172213,42.34169912834869,0.9544487126164446,0.19834694246736095,0.7561017701490836,45.23071797505487,0.8076913924116942,84.62386524652095,0.9047619047619048,19.0,0.05714285714285714,2.0,0.9428571428571428,33.0,0.09523809523809523,2.0,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8476190476190476,0.9904761904761905,0.9854554865424431,0.9285714285714286,0.08095238095238096,0.9190476190476191,0.07142857142857142,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8476190476190476,0.9904761904761905,0.9911235613619971,0.9238095238095239,0.9285714285714286,0.874,0.0,0.87,0.0,870.0,0.0,30409.0,148998.0,18753.0,100.0,56.25,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9246031746031746,0.05844904995694558,0.1602605159065008,12.523330888098506,33.22125493712767,54.123379176780546,6.812209037432606,47.31117013934794,0.9495329680136938,0.11951243925320361,0.8300205287604902,47.72009375008062,0.8371946271943969,88.16909527066818,0.9523809523809523,20.0,0.027777777777777776,1.0,0.9722222222222222,35.0,0.047619047619047616,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9246031746031746,0.996031746031746,0.9935916395543725,0.9649122807017544,0.04030910609857978,0.9596908939014202,0.03508771929824561,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9246031746031745,0.9960317460317462,0.9962283346301171,0.9623015873015872,0.9649122807017544,0.866,0.0,0.86,0.0,860.0,0.0,30409.0,148713.0,19038.0,100.0,58.771929824561404,?
WDBC-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.01 -M 0.8 -N 500 -V 0 -S 270 -E 20 -H 8',-5990607817048210779,2.01906131546E7,512.0,57.0,55.0,2.0,0.0,96.49122807017544,3.508771929824561,0.0,0.9260700389105059,0.05440290308094544,0.16616440777225483,11.656400866356133,34.44510409101332,54.123379176780546,7.091275137754432,47.032104039026116,0.9495329680136938,0.12440833575007776,0.8251246322636161,48.14797535221444,0.8447013219686743,88.95966232069703,1.0,21.0,0.05555555555555555,2.0,0.9444444444444444,34.0,0.0,0.0,0.9130434782608695,1.0,0.9545454545454545,0.9286112429750731,1.0,1.0,0.9649122807017544,0.02046783625730994,0.9795321637426899,0.03508771929824561,0.9679633867276888,0.9649122807017544,0.9652084757347914,0.9286112429750731,1.0,1.0,0.962987012987013,0.9649122807017544,0.87,0.0,0.86,0.0,860.0,0.0,30409.0,148713.0,19038.0,100.0,58.771929824561404,?
